"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","CDSD","DSND","DSNW","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","PRCP","SNOW","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"US1NYNS0074","40.669941","-73.66449","9.4","2024-09",,,,,,,,"0.28",,,"0.92",,,,,,,,
"US1NYNS0074","40.669941","-73.66449","9.4","2024-10",,,,"0",,,"0.0","0.02",,,"0.04","0.0",,,,,,,
"US1NYNS0074","40.669941","-73.66449","9.4","2024-11",,,,,,,,"0.98",,,"3.54",,,,,,,,
"US1NYNS0074","40.669941","-73.66449","9.4","2024-12",,,,,,,,"0.84",,,"5.06",,,,,,,,
"US1NYNS0077","40.63677","-73.66717","2.1","2023-08",,,,,,,,"0.77",,,"3.36",,,,,,,,
"US1NYNS0077","40.63677","-73.66717","2.1","2023-09",,,,,,,,"0.82",,,"9.28",,,,,,,,
"US1NYNS0077","40.63677","-73.66717","2.1","2023-10",,,,,,,,"0.79",,,"3.63",,,,,,,,
"US1NJUN0003","40.64121","-74.272595","19.8","2023-01",,,,,,,,"1.53",,,"4.96",,,,,,,,
"US1NJUN0003","40.64121","-74.272595","19.8","2023-02",,,,,,,,"0.77",,,"1.61",,,,,,,,
"US1NJUN0003","40.64121","-74.272595","19.8","2023-03",,,,,,,,"1.52",,,"3.78",,,,,,,,
"US1NJUN0003","40.64121","-74.272595","19.8","2023-04",,,,,,,,"1.75",,,"5.43",,,,,,,,
"US1NJUN0003","40.64121","-74.272595","19.8","2023-05",,,,,,,,"2.13",,,"3.10",,,,,,,,
"US1NJUN0003","40.64121","-74.272595","19.8","2023-06",,,,,,,,"0.57",,,"2.28",,,,,,,,
"US1NJUN0003","40.64121","-74.272595","19.8","2023-07",,,,,,,,"1.66",,,"5.80",,,,,,,,
"US1NJUN0003","40.64121","-74.272595","19.8","2023-10",,,,,,,,,,,"3.19",,,,,,,,
"US1NJUN0003","40.64121","-74.272595","19.8","2023-11",,,,,,,,,,,"3.60",,,,,,,,
"US1NJUN0003","40.64121","-74.272595","19.8","2023-12",,,,,,,,"3.45",,,"8.52",,,,,,,,
"US1NJUN0003","40.64121","-74.272595","19.8","2024-01",,,,,,,,,,,"6.24",,,,,,,,
"US1NJBG0003","40.91467","-73.9775","21.6","2023-01",,,,,,,,"1.47",,,"5.35",,,,,,,,
"US1NJBG0003","40.91467","-73.9775","21.6","2023-02",,,,,,,,"0.62",,,"1.50",,,,,,,,
"US1NJBG0003","40.91467","-73.9775","21.6","2023-03",,,,,,,,"1.43",,,"4.06",,,,,,,,
"US1NJBG0003","40.91467","-73.9775","21.6","2023-04",,,,,,,,"2.54",,,"6.49",,,,,,,,
"US1NJBG0003","40.91467","-73.9775","21.6","2023-05",,,,,,,,"2.24",,,"3.51",,,,,,,,
"US1NJBG0003","40.91467","-73.9775","21.6","2023-06",,,,,,,,"1.66",,,"3.36",,,,,,,,
"US1NJBG0003","40.91467","-73.9775","21.6","2023-07",,,,,,,,"0.74",,,"5.00",,,,,,,,
"US1NJBG0003","40.91467","-73.9775","21.6","2023-09",,,,,,,,"1.56",,,"9.76",,,,,,,,
"US1NJBG0003","40.91467","-73.9775","21.6","2024-01",,,,,,,,"2.47",,,"6.54",,,,,,,,
"US1NJBG0003","40.91467","-73.9775","21.6","2024-02",,,,,,,,"0.54",,,"2.15",,,,,,,,
"USW00094789","40.63915","-73.7639","2.7","2023-01","11.9","0","0","0","29","0","0.0","0.97","61","2291","3.91","0.0","41.8","47.6","36.0","260","260","33.1","43"
"USW00094789","40.63915","-73.7639","2.7","2023-02","12.1","0","1","1","4","2","1.0","0.37","64","3023","1.54","1.7","38.9","47.0","30.8","310","310","42.9","51"
"USW00094789","40.63915","-73.7639","2.7","2023-03","13.6","0","0","0","29","0","0.3","1.10","62","3714","3.46","0.4","42.7","50.1","35.3","90","110","40.0","49"
"USW00094789","40.63915","-73.7639","2.7","2023-04","11.9","13","0","0","33","0","0.0","1.75","85","4045","6.03","0.0","54.4","62.5","46.3","310","290","38.9","49"
"USW00094789","40.63915","-73.7639","2.7","2023-05","10.3","29","0","0","42","0","0.0","1.65","83","4217","1.96","0.0","60.0","68.8","51.2","350","290","28.0","39"
"USW00094789","40.63915","-73.7639","2.7","2023-06","9.8","153","0","0","49","0","0.0","0.24","83","4232","1.02","0.0","68.6","76.7","60.5","360","360","28.0","40"
"USW00094789","40.63915","-73.7639","2.7","2023-07","9.4","550","0","0","64","0","0.0","1.39","92","0","4.38","0.0","77.8","84.8","70.8","270","270","33.1","43"
"USW00094789","40.63915","-73.7639","2.7","2023-08","10.5","832","0","0","62","0","0.0","0.83","89","0","4.02","0.0","74.1","80.8","67.4","300","300","29.1","37"
"USW00094789","40.63915","-73.7639","2.7","2023-09","10.3","1003","0","0","51","0","0.0","8.05","93","40","13.02","0.0","69.4","76.2","62.5","50","40","29.1","40"
"USW00094789","40.63915","-73.7639","2.7","2023-10","9.6","1023","0","0","43","0","0.0","1.88","81","225","4.05","0.0","59.7","67.0","52.3","320","320","32.0","40"
"USW00094789","40.63915","-73.7639","2.7","2023-11","11.2","1023","0","0","26","0","0.0","0.74","65","816","1.59","0.0","45.3","53.0","37.6","110","110","35.1","46"
"USW00094789","40.63915","-73.7639","2.7","2023-12","10.5","1023","0","0","25","0","0.0","2.38","59","1509","7.63","0.0","42.7","48.5","36.8","120","140","40.0","55"
"USW00094789","40.63915","-73.7639","2.7","2024-01","12.8","0","3","1","18","2","1.3","1.59","56","2406","5.84","2.4","36.0","41.3","30.8","150","160","40.0","54"
"USW00094789","40.63915","-73.7639","2.7","2024-02","11.4","0","5","2","21","6","6.2","0.65","56","3195","1.68","10.4","37.8","44.0","31.6","290","300","40.9","58"
"USW00094789","40.63915","-73.7639","2.7","2024-03","13.0","0","0","0","28","0","0.0","3.13","72","3756","9.89","0.0","46.9","54.5","39.3","320","340","38.9","55"
"USW00094789","40.63915","-73.7639","2.7","2024-04",,"5","0","0","37","0","0.0","1.22","82","4134","3.12","0.0","52.6","60.1","45.0",,,,
"USW00094789","40.63915","-73.7639","2.7","2024-05","9.6","56","0","0","47","0","0.0","0.58","85","4246","2.63","0.0","63.0","70.5","55.6","40","160","32.0","46"
"USW00094789","40.63915","-73.7639","2.7","2024-06","10.7","320","0","0","60","0","0.0","0.85","91","4246","2.95","0.0","73.8","81.6","65.9","340","350","38.0","50"
"USW00094789","40.63915","-73.7639","2.7","2024-07","9.8","718","0","0","64","0","0.0","0.75","91","0","2.15","0.0","77.8","84.5","71.1","210","170","35.1","46"
"USW00094789","40.63915","-73.7639","2.7","2024-08","9.8","1056","0","0","58","0","0.0","1.28","95","0","4.37","0.0","75.9","83.4","68.4","190","180","32.0","46"
"USW00094789","40.63915","-73.7639","2.7","2024-09","8.9","1196","0","0","56","0","0.0","0.51","87","2","0.99","0.0","69.6","77.2","62.0","70","80","25.9","38"
"USW00094789","40.63915","-73.7639","2.7","2024-10","10.3","1214","0","0","42","0","0.0","0.01","80","141","0.01","0.0","61.1","70.4","51.8","290","330","33.1","48"
"USW00094789","40.63915","-73.7639","2.7","2024-11","12.1","1222","0","0","32","0","0.0","1.42","82","526","3.14","0.0","52.4","60.7","44.2","330","330","40.0","52"
"USW00094789","40.63915","-73.7639","2.7","2024-12","11.6","1222","1","1","12","2","2.5","0.99","61","1325","4.44","3.0","39.2","45.8","32.7","280","290","38.0","49"
"USC00289187","41.04156","-74.29718","71.9","2023-01",,,"0","0",,"0","0.0","1.96",,,"4.96","0.0",,,,,,,
"USC00289187","41.04156","-74.29718","71.9","2023-02",,,"1","1",,"6","5.5","0.59",,,"1.13","5.5",,,,,,,
"USC00289187","41.04156","-74.29718","71.9","2023-03",,,,,,,,,,,"3.20",,,,,,,,
"USC00289187","41.04156","-74.29718","71.9","2023-04",,,"0","0",,"0","0.0","1.58",,,"4.16","0.0",,,,,,,
"USC00289187","41.04156","-74.29718","71.9","2023-05",,,"0","0",,"0","0.0","2.25",,,"2.93","0.0",,,,,,,
"USC00289187","41.04156","-74.29718","71.9","2023-06",,,"0","0",,"0","0.0","3.37",,,"5.81","0.0",,,,,,,
"USC00289187","41.04156","-74.29718","71.9","2023-07",,,"0","0",,"0","0.0","2.04",,,"8.96","0.0",,,,,,,
"USC00289187","41.04156","-74.29718","71.9","2023-08",,,"0","0",,"0","0.0","1.22",,,"5.47","0.0",,,,,,,
"USC00289187","41.04156","-74.29718","71.9","2023-09",,,"0","0",,"0","0.0","1.10",,,"5.86","0.0",,,,,,,
"USC00289187","41.04156","-74.29718","71.9","2023-10",,,"0","0",,"0","0.0","0.80",,,"4.14","0.0",,,,,,,
"USC00289187","41.04156","-74.29718","71.9","2023-11",,,"0","0",,"0","0.0","1.70",,,"3.07","0.0",,,,,,,
"USC00289187","41.04156","-74.29718","71.9","2023-12",,,"0","0",,"0","0.0","2.67",,,"10.83","0.0",,,,,,,
"USC00289187","41.04156","-74.29718","71.9","2024-01",,,,,,,,"2.88",,,"6.85",,,,,,,,
"USC00289187","41.04156","-74.29718","71.9","2024-02",,,,,,,,"0.50",,,"1.96",,,,,,,,
"USC00289187","41.04156","-74.29718","71.9","2024-03",,,"0","0",,"0","0.0","2.11",,,"7.58","0.0",,,,,,,
"USC00289187","41.04156","-74.29718","71.9","2024-04",,,"0","0",,"0","0.0","1.73",,,"4.89","0.0",,,,,,,
"USC00289187","41.04156","-74.29718","71.9","2024-05",,,"0","0",,"0","0.0","0.71",,,"3.73","0.0",,,,,,,
"USC00289187","41.04156","-74.29718","71.9","2024-06",,,"0","0",,"0","0.0","0.79",,,"1.43","0.0",,,,,,,
"USC00289187","41.04156","-74.29718","71.9","2024-07",,,"0","0",,"0","0.0","0.76",,,"1.76","0.0",,,,,,,
"USC00289187","41.04156","-74.29718","71.9","2024-08",,,"0","0",,"0","0.0","2.45",,,"12.16","0.0",,,,,,,
"USC00289187","41.04156","-74.29718","71.9","2024-09",,,"0","0",,"0","0.0","0.31",,,"0.81","0.0",,,,,,,
"USC00289187","41.04156","-74.29718","71.9","2024-10",,,"0","0",,"0","0.0","0.00",,,"0.00","0.0",,,,,,,
"USC00289187","41.04156","-74.29718","71.9","2024-11",,,"0","0",,"0","0.0",,,,"2.83","0.0",,,,,,,
"USC00289187","41.04156","-74.29718","71.9","2024-12",,,,"0",,,"0.0","1.30",,,"3.65","0.0",,,,,,,
"US1NJMS0059","40.7523914426565","-74.4297203421593","108.8","2023-01",,,"0","0",,"0","0.7","1.59",,,"5.19","0.7",,,,,,,
"US1NJMS0059","40.7523914426565","-74.4297203421593","108.8","2023-02",,,"1","1",,"3","3.2","0.69",,,"1.54","3.5",,,,,,,
"US1NJMS0059","40.7523914426565","-74.4297203421593","108.8","2023-03",,,"2","1",,"2","1.6","1.28",,,"3.64","2.3",,,,,,,
"US1NJMS0059","40.7523914426565","-74.4297203421593","108.8","2023-04",,,"0","0",,"0","0.0","1.78",,,"5.39","0.0",,,,,,,
"US1NJMS0059","40.7523914426565","-74.4297203421593","108.8","2023-05",,,"0","0",,"0","0.0","2.15",,,"3.04","0.0",,,,,,,
"US1NJMS0059","40.7523914426565","-74.4297203421593","108.8","2023-06",,,"0","0",,"0","0.0","1.59",,,"4.25","0.0",,,,,,,
"US1NJMS0059","40.7523914426565","-74.4297203421593","108.8","2023-07",,,"0","0",,"0","0.0","1.35",,,"5.24","0.0",,,,,,,
"US1NJMS0059","40.7523914426565","-74.4297203421593","108.8","2023-08",,,"0","0",,"0","0.0","2.24",,,"6.01","0.0",,,,,,,
"US1NJMS0059","40.7523914426565","-74.4297203421593","108.8","2023-09",,,"0","0",,"0","0.0","1.49",,,"9.05","0.0",,,,,,,
"US1NJMS0059","40.7523914426565","-74.4297203421593","108.8","2023-10",,,"0","0",,"0","0.0","1.01",,,"2.73","0.0",,,,,,,
"US1NJMS0059","40.7523914426565","-74.4297203421593","108.8","2023-11",,,"0","0",,"0","0.0","2.23",,,"3.63","0.0",,,,,,,
"US1NJMS0059","40.7523914426565","-74.4297203421593","108.8","2023-12",,,"0","0",,"0","0.0","3.74",,,"9.96","0.0",,,,,,,
"US1NJMS0059","40.7523914426565","-74.4297203421593","108.8","2024-01",,,,"2",,,"2.5","2.76",,,"6.70","4.3",,,,,,,
"US1NJMS0059","40.7523914426565","-74.4297203421593","108.8","2024-02",,,"5","3",,"3","4.0","0.42",,,"2.01","8.8",,,,,,,
"US1NJMS0059","40.7523914426565","-74.4297203421593","108.8","2024-03",,,"0","0",,"0","0.0","2.37",,,"8.26","0.0",,,,,,,
"US1NJMS0059","40.7523914426565","-74.4297203421593","108.8","2024-04",,,"0","0",,"0","0.0","1.65",,,"5.26","0.0",,,,,,,
"US1NJMS0059","40.7523914426565","-74.4297203421593","108.8","2024-05",,,"0","0",,"0","0.0","1.98",,,"5.37","0.0",,,,,,,
"US1NJMS0059","40.7523914426565","-74.4297203421593","108.8","2024-06",,,"0","0",,"0","0.0","0.66",,,"2.21","0.0",,,,,,,
"US1NJMS0059","40.7523914426565","-74.4297203421593","108.8","2024-07",,,"0","0",,"0","0.0","1.14",,,"4.29","0.0",,,,,,,
"US1NJMS0059","40.7523914426565","-74.4297203421593","108.8","2024-08",,,"0","0",,"0","0.0","4.52",,,"12.48","0.0",,,,,,,
"US1NJMS0059","40.7523914426565","-74.4297203421593","108.8","2024-09",,,"0","0",,"0","0.0","0.33",,,"0.88","0.0",,,,,,,
"US1NJMS0059","40.7523914426565","-74.4297203421593","108.8","2024-10",,,"0","0",,"0","0.0","0.00",,,"0.00","0.0",,,,,,,
"US1NJMS0059","40.7523914426565","-74.4297203421593","108.8","2024-11",,,"0","0",,"0","0.0","1.03",,,"3.30","0.0",,,,,,,
"US1NJMS0059","40.7523914426565","-74.4297203421593","108.8","2024-12",,,"5","2",,"4","3.5","0.72",,,"4.59","5.2",,,,,,,
"US1NYNS0080","40.6629284","-73.4881848","5.2","2024-03",,,,,,,,"3.38",,,"13.30",,,,,,,,
"US1NYNS0080","40.6629284","-73.4881848","5.2","2024-04",,,,,,,,"1.88",,,"5.69",,,,,,,,
"US1NYNS0080","40.6629284","-73.4881848","5.2","2024-05",,,,"0",,,"0.0","1.25",,,"5.44","0.0",,,,,,,
"US1NYNS0080","40.6629284","-73.4881848","5.2","2024-06",,,,"0",,,"0.0","1.75",,,"5.13","0.0",,,,,,,
"US1NYNS0080","40.6629284","-73.4881848","5.2","2024-07",,,"0","0",,"0","0.0","1.95",,,"4.61","0.0",,,,,,,
"US1NYNS0080","40.6629284","-73.4881848","5.2","2024-08",,,"0","0",,"0","0.0","2.88",,,"12.44","0.0",,,,,,,
"US1NYNS0080","40.6629284","-73.4881848","5.2","2024-09",,,"0","0",,"0","0.0","0.75",,,"1.24","0.0",,,,,,,
"US1NYNS0080","40.6629284","-73.4881848","5.2","2024-10",,,"0","0",,"0","0.0","0.13",,,"0.13","0.0",,,,,,,
"US1NYNS0080","40.6629284","-73.4881848","5.2","2024-11",,,"0","0",,"0","0.0","2.12",,,"6.00","0.0",,,,,,,
"US1NYNS0080","40.6629284","-73.4881848","5.2","2024-12",,,"1","1",,"2","2.0",,,,,"2.0",,,,,,,
"US1NJES0041","40.810078","-74.309464","86.6","2023-01",,,,,,,,"1.86",,,"5.49",,,,,,,,
"US1NJES0041","40.810078","-74.309464","86.6","2023-07",,,,,,,,"1.25",,,"5.67",,,,,,,,
"US1NJES0041","40.810078","-74.309464","86.6","2023-08",,,,,,,,"1.35",,,"5.52",,,,,,,,
"US1NJES0041","40.810078","-74.309464","86.6","2023-09",,,,,,,,"2.18",,,"9.42",,,,,,,,
"US1NJES0041","40.810078","-74.309464","86.6","2023-10",,,,,,,,"1.07",,,"3.39",,,,,,,,
"US1NJES0041","40.810078","-74.309464","86.6","2024-03",,,,,,,,,,,"8.69",,,,,,,,
"US1NJES0041","40.810078","-74.309464","86.6","2024-04",,,,,,,,,,,"4.99",,,,,,,,
"US1NJES0041","40.810078","-74.309464","86.6","2024-05",,,,,,,,"1.19",,,"4.33",,,,,,,,
"US1NJES0041","40.810078","-74.309464","86.6","2024-06",,,,,,,,"1.17",,,"3.11",,,,,,,,
"US1NJES0041","40.810078","-74.309464","86.6","2024-07",,,,,,,,"0.93",,,"3.15",,,,,,,,
"US1NJES0041","40.810078","-74.309464","86.6","2024-08",,,,,,,,"3.74",,,"10.05",,,,,,,,
"US1NJES0041","40.810078","-74.309464","86.6","2024-09",,,,,,,,,,,"1.23",,,,,,,,
"US1NJES0041","40.810078","-74.309464","86.6","2024-10",,,,,,,,"0.01",,,"0.01",,,,,,,,
"US1NJES0041","40.810078","-74.309464","86.6","2024-11",,,,,,,,"1.19",,,"3.46",,,,,,,,
"US1NJES0040","40.8326","-74.2583","161.2","2023-01",,,,,,,,"1.99",,,"4.72",,,,,,,,
"US1NJES0040","40.8326","-74.2583","161.2","2023-02",,,,,,,,,,,"1.68",,,,,,,,
"US1NJES0040","40.8326","-74.2583","161.2","2023-03",,,,,,,,"1.48",,,"3.63",,,,,,,,
"US1NJES0040","40.8326","-74.2583","161.2","2023-04",,,,,,,,,,,"5.39",,,,,,,,
"US1NJES0040","40.8326","-74.2583","161.2","2023-05",,,,,,,,,,,"3.31",,,,,,,,
"US1NJES0040","40.8326","-74.2583","161.2","2023-06",,,,,,,,"1.47",,,"3.24",,,,,,,,
"US1NJES0040","40.8326","-74.2583","161.2","2023-07",,,,,,,,"1.00",,,"4.10",,,,,,,,
"US1NJES0040","40.8326","-74.2583","161.2","2023-09",,,,,,,,"1.52",,,"8.66",,,,,,,,
"US1NJES0040","40.8326","-74.2583","161.2","2023-10",,,,,,,,"0.71",,,"2.73",,,,,,,,
"US1NJES0040","40.8326","-74.2583","161.2","2023-11",,,,,,,,,,,"4.33",,,,,,,,
"US1NJES0040","40.8326","-74.2583","161.2","2023-12",,,,,,,,,,,"9.34",,,,,,,,
"US1NJES0040","40.8326","-74.2583","161.2","2024-01",,,,,,,,"3.71",,,"8.43",,,,,,,,
"US1NJES0040","40.8326","-74.2583","161.2","2024-02",,,,,,,,"0.55",,,"2.03",,,,,,,,
"US1NJES0040","40.8326","-74.2583","161.2","2024-03",,,,,,,,"2.70",,,"9.00",,,,,,,,
"US1NJES0040","40.8326","-74.2583","161.2","2024-05",,,,,,,,,,,"4.02",,,,,,,,
"US1NJES0040","40.8326","-74.2583","161.2","2024-07",,,,,,,,,,,"3.12",,,,,,,,
"US1NJES0040","40.8326","-74.2583","161.2","2024-09",,,,,,,,,,,"0.91",,,,,,,,
"US1NJES0040","40.8326","-74.2583","161.2","2024-10",,,,"0",,,"0.0","0.00",,,"0.00","0.0",,,,,,,
"US1NJES0040","40.8326","-74.2583","161.2","2024-12",,,,,,,,"0.68",,,"4.24",,,,,,,,
"USC00284987","40.29698","-74.00153","9.1","2023-01",,"0","0","0","27","0","0.0","1.09","65","2453","3.63","0.0","41.8","48.5","35.0",,,,
"USC00284987","40.29698","-74.00153","9.1","2023-02",,"0","0","0","6","0","0.2","0.54","67","3188","1.85","0.2","38.8","47.9","29.6",,,,
"USC00284987","40.29698","-74.00153","9.1","2023-03",,"0","1","0","27","1","0.8","1.16","64","3907","4.57","0.8","41.8","50.5","33.1",,,,
"USC00284987","40.29698","-74.00153","9.1","2023-04",,"25","0","0","31","0","0.0","1.97","90","4272","5.97","0.0","53.7","63.2","44.1",,,,
"USC00284987","40.29698","-74.00153","9.1","2023-05",,"43","0","0","42","0","0.0","2.54","87","4480","3.98","0.0","58.9","68.4","49.3",,,,
"USC00284987","40.29698","-74.00153","9.1","2023-06",,"130","0","0","48","0","0.0","0.38","83","4518","1.35","0.0","66.7","75.2","58.2",,,,
"USC00284987","40.29698","-74.00153","9.1","2023-07",,"520","0","0","61","0","0.0","2.16","97","0","5.87","0.0","77.6","85.8","69.3",,,,
"USC00284987","40.29698","-74.00153","9.1","2023-08",,"796","0","0","59","0","0.0","0.92","90","0","3.70","0.0","73.9","81.8","66.0",,,,
"USC00284987","40.29698","-74.00153","9.1","2023-09",,"953","0","0","53","0","0.0","4.91","93","38","15.84","0.0","69.0","76.4","61.6",,,,
"USC00284987","40.29698","-74.00153","9.1","2023-10",,"973","0","0","41","0","0.0","0.84","83","237","3.22","0.0","59.2","68.4","49.9",,,,
"USC00284987","40.29698","-74.00153","9.1","2023-11",,"973","0","0","24","0","0.0","1.05","66","856","1.34","0.0","44.4","53.7","35.0",,,,
"USC00284987","40.29698","-74.00153","9.1","2023-12",,"973","0","0","27","0","0.0","3.26","60","1591","8.79","0.0","41.3","48.1","34.4",,,,
"USC00284987","40.29698","-74.00153","9.1","2024-01",,"0","8","2","14","3","3.5","2.48","60","2531","7.38","6.5","34.7","41.5","27.9",,,,
"USC00284987","40.29698","-74.00153","9.1","2024-02",,"0","5","2","20","5","5.0","0.71","60","3359","2.15","7.7","36.4","43.7","29.2",,,,
"USC00284987","40.29698","-74.00153","9.1","2024-03",,"0","0","0","25","0","0.0","2.35","74","3989","9.88","0.0","44.7","53.1","36.3",,,,
"USC00284987","40.29698","-74.00153","9.1","2024-04",,"2","0","0","34","0","0.0","1.24","81","4426","4.07","0.0","50.5","59.5","41.4",,,,
"USC00284987","40.29698","-74.00153","9.1","2024-05",,"50","0","0","43","0","0.0","0.64","86","4583","2.68","0.0","61.5","69.1","53.9",,,,
"USC00284987","40.29698","-74.00153","9.1","2024-06",,"304","0","0","55","0","0.0","1.32","98","4583","3.11","0.0","73.5","83.0","64.0",,,,
"USC00284987","40.29698","-74.00153","9.1","2024-07",,"686","0","0","61","0","0.0","0.72","96","0","2.57","0.0","77.3","85.3","69.3",,,,
"USC00284987","40.29698","-74.00153","9.1","2024-08",,"989","0","0","54","0","0.0","3.86","95","0","6.35","0.0","74.7","83.7","65.8",,,,
"USC00284987","40.29698","-74.00153","9.1","2024-09",,"1079","0","0","50","0","0.0","1.01","84","17","2.41","0.0","67.5","74.4","60.5",,,,
"USC00284987","40.29698","-74.00153","9.1","2024-10",,"1080","0","0","37","0","0.0","0.00","79","238","0.00","0.0","57.9","68.4","47.4",,,,
"USC00284987","40.29698","-74.00153","9.1","2024-11",,"1093","0","0","28","0","0.0","1.20","83","690","2.97","0.0","50.4","59.8","41.0",,,,
"USC00284987","40.29698","-74.00153","9.1","2024-12",,"1093","1","1","12","1","1.8","0.71","61","1588","3.63","2.5","36.0","43.5","28.6",,,,
"US1NJBG0018","40.848094","-74.000247","21.3","2023-01",,,"0","0",,"0","0.1","1.34",,,"4.44","0.1",,,,,,,
"US1NJBG0018","40.848094","-74.000247","21.3","2023-02",,,"1","1",,"3","2.7","0.73",,,"1.54","3.0",,,,,,,
"US1NJBG0018","40.848094","-74.000247","21.3","2023-04",,,"0","0",,"0","0.0","2.11",,,"5.75","0.0",,,,,,,
"US1NJBG0018","40.848094","-74.000247","21.3","2023-06",,,"0","0",,"0","0.0","1.12",,,"2.76","0.0",,,,,,,
"US1NJBG0018","40.848094","-74.000247","21.3","2023-07",,,,"0",,,"0.0","0.58",,,"3.64","0.0",,,,,,,
"US1NJBG0018","40.848094","-74.000247","21.3","2023-08",,,"0","0",,"0","0.0","1.22",,,"5.20","0.0",,,,,,,
"US1NJBG0018","40.848094","-74.000247","21.3","2023-10",,,"0","0",,"0","0.0","1.17",,,"3.95","0.0",,,,,,,
"US1NJBG0018","40.848094","-74.000247","21.3","2023-11",,,"0","0",,"0","0.0","2.60",,,"3.52","0.0",,,,,,,
"US1NJBG0018","40.848094","-74.000247","21.3","2023-12",,,,"0",,,"0.0","3.41",,,"7.18","0.0",,,,,,,
"US1NJBG0018","40.848094","-74.000247","21.3","2024-01",,,,,,,,,,,"7.01",,,,,,,,
"US1NJBG0018","40.848094","-74.000247","21.3","2024-02",,,"5","3",,"4","3.5","0.75",,,"2.08","6.8",,,,,,,
"US1NJBG0018","40.848094","-74.000247","21.3","2024-04",,,"0","0",,"0","0.0","1.44",,,"3.76","0.0",,,,,,,
"US1NJBG0018","40.848094","-74.000247","21.3","2024-05",,,"0","0",,"0","0.0","1.56",,,"5.46","0.0",,,,,,,
"US1NJBG0018","40.848094","-74.000247","21.3","2024-06",,,,,,,,,,,"2.72",,,,,,,,
"US1NJBG0018","40.848094","-74.000247","21.3","2024-07",,,"0","0",,"0","0.0","0.98",,,"4.78","0.0",,,,,,,
"US1NJBG0018","40.848094","-74.000247","21.3","2024-08",,,"0","0",,"0","0.0","3.19",,,"9.54","0.0",,,,,,,
"US1NJBG0018","40.848094","-74.000247","21.3","2024-10",,,"0","0",,"0","0.0","0.00",,,"0.00","0.0",,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2023-01",,,,,,,,"2.22",,,"5.96",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2023-02",,,,,,,,"0.70",,,"1.41",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2023-03",,,,,,,,"1.57",,,"3.87",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2023-04",,,,,,,,"2.09",,,"5.67",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2023-05",,,,,,,,"2.28",,,"3.07",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2023-06",,,,,,,,"1.42",,,"4.12",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2023-07",,,,,,,,"2.15",,,"7.85",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2023-08",,,,,,,,"1.43",,,"4.73",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2023-09",,,,,,,,"1.58",,,"9.48",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2023-10",,,,,,,,"1.31",,,"5.18",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2023-11",,,,,,,,"1.88",,,"3.71",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2023-12",,,,,,,,"3.03",,,"8.46",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2024-01",,,,,,,,"2.63",,,"6.99",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2024-02",,,,,,,,"0.55",,,"2.09",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2024-03",,,,,,,,"2.63",,,"9.28",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2024-04",,,,,,,,"1.43",,,"4.26",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2024-05",,,,,,,,"1.50",,,"5.52",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2024-06",,,,,,,,"1.04",,,"2.40",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2024-07",,,,,,,,"1.30",,,"3.34",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2024-08",,,,,,,,"2.13",,,"6.72",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2024-09",,,,,,,,"0.50",,,"1.18",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2024-10",,,,"0",,,"0.0","0.00",,,"0.00","0.0",,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2024-11",,,,,,,,"1.09",,,"3.16",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2024-12",,,,,,,,"0.73",,,"4.39",,,,,,,,
"US1NJBG0015","40.791492","-74.13979","17.7","2023-01",,,,,,,,"1.39",,,"4.67",,,,,,,,
"US1NJBG0015","40.791492","-74.13979","17.7","2023-02",,,,,,,,"0.67",,,"1.50",,,,,,,,
"US1NJBG0015","40.791492","-74.13979","17.7","2023-03",,,,,,,,"1.55",,,"3.52",,,,,,,,
"US1NJBG0015","40.791492","-74.13979","17.7","2023-04",,,,,,,,"1.93",,,"7.08",,,,,,,,
