month,division,line,period,num_passengers,additional platform time,additional train time,total_apt,total_att,over_five_mins,over_five_mins_perc,customer journey time performance
2017-03-01,A DIVISION,1,peak,7218212.7,1.125503931,1.079341768,8124126.77,7790918.457,1031443.1,0.142894528,0.857105472
2017-03-01,A DIVISION,2,offpeak,5069542.3,1.175197065,1.708333973,5957711.229,8660471.338,1157244,0.228273862,0.771726138
2017-03-01,A DIVISION,2,peak,5820066.8,1.328820963,1.901365075,7733826.769,11066071.75,1396427.2,0.239933191,0.760066809
2017-03-01,A DIVISION,3,peak,4257178.3,0.985466149,1.484089528,4195305.104,6318033.734,729155,0.171276594,0.828723406
2017-03-01,A DIVISION,3,offpeak,3529478.8,0.752445175,1.131632498,2655739.293,3994072.912,479156.1,0.135758316,0.864241684
2017-03-01,A DIVISION,4,offpeak,6022099,1.154001972,1.706348778,6949514.123,10275801.27,1280387.4,0.212614804,0.787385196
2017-03-01,A DIVISION,4,peak,6706263.6,1.167781943,2.406378834,7831453.54,16137810.79,1748402.3,0.260711837,0.739288163
2017-03-01,A DIVISION,5,peak,5305688.9,1.490485733,2.946538796,7908053.611,15633418.18,1645800,0.310195345,0.689804655
2017-03-01,A DIVISION,5,offpeak,4227680.4,1.299542736,2.167415125,5494051.354,9163138.444,1091821.8,0.25825552,0.74174448
2017-03-01,A DIVISION,6,offpeak,7641475.2,1.244072137,0.8367898,9506546.384,6394308.501,1154960.3,0.15114363,0.84885637
2017-03-01,A DIVISION,6,peak,8758246,1.312817455,1.600709878,11497978.22,14019410.88,1671348.4,0.190831406,0.809168594
2017-03-01,A DIVISION,7,offpeak,4858638,1.650848061,1.572079992,8020873.12,7638167.589,971115.4,0.199873998,0.800126002
2017-03-01,A DIVISION,7,peak,5746878.8,1.240839753,1.699673276,7130955.673,9767816.316,1164630,0.202654352,0.797345648
2017-03-01,A DIVISION,S 42nd,peak,1428663,0.480785473,0.172608492,686880.4167,246599.3657,7264.6,0.005084894,0.994915106
2017-03-01,A DIVISION,S 42nd,offpeak,896612.8,0.436612117,0.11794984,391472.0128,105755.3363,14881.8,0.0165978,0.9834022
2017-03-01,B DIVISION,A,offpeak,5025230,1.369222096,1.968722786,6880655.952,9893284.807,1402072.4,0.279006613,0.720993387
2017-03-01,B DIVISION,A,peak,6330647.9,1.229317237,2.075771883,7782374.588,13140980.92,1627971.8,0.257157218,0.742842782
2017-03-01,B DIVISION,B,peak,4045929.5,1.692963146,2.011961082,6849609.534,8140252.693,1093912.1,0.270373495,0.729626505
2017-03-01,B DIVISION,B,offpeak,2477598,1.969090853,1.405884959,4878615.559,3483217.762,579825.1,0.23402711,0.76597289
2017-03-01,B DIVISION,C,peak,3132575.5,1.81197814,1.050194491,5676158.329,3289813.534,708451.7,0.226156305,0.773843695
2017-03-01,B DIVISION,C,offpeak,3203809.7,1.720778887,0.967526186,5513048.09,3099769.781,769564.3,0.240202875,0.759797125
2017-03-01,B DIVISION,D,offpeak,4145424.5,1.595460276,1.454545913,6613860.119,6029710.263,1121461.2,0.270529882,0.729470118
2017-03-01,B DIVISION,D,peak,4150224.6,1.345276973,2.167776124,5583201.588,8996757.797,1196196,0.288224401,0.711775599
2017-03-01,B DIVISION,E,peak,5342233.8,1.101610954,1.722748407,5885063.275,9203324.769,1145189.8,0.214365347,0.785634653
2017-03-01,B DIVISION,E,offpeak,4242898.8,1.212918313,1.641910789,5146289.655,6966461.316,985886.7,0.232361587,0.767638413
2017-03-01,B DIVISION,F,offpeak,5420339.1,1.523297924,1.270524871,8256791.299,6886675.634,1361794.6,0.251237898,0.748762102
2017-03-01,B DIVISION,F,peak,6984014,1.252040346,1.600137784,8744267.304,11175384.69,1650579.6,0.236336811,0.763663189
2017-03-01,B DIVISION,G,peak,1923242.2,1.155511469,1.233857036,2222328.42,2373005.921,348129.6,0.181011835,0.818988165
2017-03-01,B DIVISION,G,offpeak,1547021.7,1.548147014,1.243829977,2395017.025,1924231.966,268254.6,0.17340067,0.82659933
2017-03-01,B DIVISION,JZ,offpeak,1794664.4,1.685298136,1.559915262,3024544.568,2799524.389,480213.7,0.267578551,0.732421449
2017-03-01,B DIVISION,JZ,peak,2029795.1,1.79844451,2.006316718,3650473.854,4072411.844,617359.8,0.304148828,0.695851172
2017-03-01,B DIVISION,L,peak,4623748.8,1.098172927,0.377243143,5077675.755,1744277.532,365321.5,0.079009807,0.920990193
2017-03-01,B DIVISION,L,offpeak,4324918.4,0.870935032,0.292224796,3766722.944,1263848.399,372383.8,0.086101925,0.913898075
2017-03-01,B DIVISION,M,offpeak,2875380.9,2.226607292,1.013761584,6402344.08,2914950.695,683459.8,0.237693657,0.762306343
2017-03-01,B DIVISION,M,peak,3384688.1,1.778656188,1.386728075,6020196.435,4693642.012,825678.5,0.243945225,0.756054775
2017-03-01,B DIVISION,N,offpeak,3040891.8,1.468174549,1.491568642,4464559.948,4535698.853,744087.4,0.24469381,0.75530619
2017-03-01,B DIVISION,N,peak,3591898.5,1.247313097,1.594109852,4480222.042,5725880.785,789574.9,0.21982105,0.78017895
2017-03-01,B DIVISION,Q,peak,4707752.2,1.489457206,1.233675924,7011995.436,5807840.544,948748.8,0.201529044,0.798470956
2017-03-01,B DIVISION,Q,offpeak,3969123.8,1.477697959,1.062064122,5865166.14,4215463.985,835916.3,0.210604744,0.789395256
2017-03-01,B DIVISION,R,offpeak,4866331.7,1.424029409,0.443579357,6929799.454,2158604.289,799737.6,0.164340955,0.835659045
2017-03-01,B DIVISION,R,peak,5785055.8,1.35421457,0.365021277,7834206.854,2111668.456,853270.4,0.147495621,0.852504379
2017-03-01,B DIVISION,S Fkln,offpeak,248860.3,0.620968602,0.087693643,154534.4327,21823.46633,11352.1,0.045616356,0.954383644
2017-03-01,B DIVISION,S Fkln,peak,263941.9,0.311945905,0.081841543,82335.59483,21601.41233,8686.2,0.032909515,0.967090485
2017-03-01,B DIVISION,S Rock,offpeak,43408.2,0.685090451,0.132103251,29738.54333,5734.364333,3350.5,0.077185877,0.922814123
2017-03-01,B DIVISION,S Rock,peak,30631.9,0.563931348,0.135096419,17274.28867,4138.26,1773.3,0.05789063,0.94210937
2017-03-01,B DIVISION,W,peak,2226784.3,0.843159535,0.711370171,1877534.415,1584067.927,260527.9,0.116997367,0.883002633
2017-03-01,B DIVISION,W,offpeak,1416563.2,1.371148374,0.753731317,1942318.329,1067708.046,239956.2,0.169393219,0.830606781
2017-04-01,A DIVISION,1,peak,6223440.5,0.94196439,0.806051516,5862259.334,5016413.652,621772.7,0.099908194,0.900091806
2017-04-01,A DIVISION,1,offpeak,6597126.3,0.932580242,0.768753817,6152349.642,5071566.025,713756.5,0.108192032,0.891807968
2017-04-01,A DIVISION,2,offpeak,5051614.3,1.174033168,1.70486279,5930762.741,8612309.248,1170438.5,0.231695935,0.768304065
2017-04-01,A DIVISION,2,peak,5014870.5,1.043869373,1.587050308,5234869.726,7958851.772,980060.7,0.195430909,0.804569091
2017-04-01,A DIVISION,3,offpeak,3701149.2,0.757659275,1.063310167,2804210.02,3935469.576,475665.9,0.128518434,0.871481566
2017-04-01,A DIVISION,3,peak,3669934.8,0.773993016,1.166835349,2840503.904,4282209.653,460588.9,0.125503292,0.874496708
2017-04-01,A DIVISION,4,offpeak,5726039.2,1.114854292,1.727309378,6383699.379,9890641.207,1204007.1,0.210268749,0.789731251
2017-04-01,A DIVISION,4,peak,5631983.3,1.087366012,2.334241331,6124027.221,13146408.19,1285084.6,0.228176209,0.771823791
2017-04-01,A DIVISION,5,offpeak,4134408.2,1.378897161,2.145569839,5700923.73,8870661.534,1050195.3,0.254013452,0.745986548
2017-04-01,A DIVISION,5,peak,4551652.7,1.366146502,2.798872045,6218224.413,12739493.5,1258113.7,0.276408106,0.723591894
2017-04-01,A DIVISION,6,offpeak,7686347.4,1.066985005,0.794830476,8201217.417,6109343.163,1069102.3,0.139091072,0.860908928
2017-04-01,A DIVISION,6,peak,7660530.4,1.299641425,1.641169903,9955942.649,12572231.93,1364916.5,0.178175195,0.821824805
2017-04-01,A DIVISION,7,offpeak,4772063.1,1.25496531,1.402050201,5988773.646,6690672.029,939984.1,0.196976461,0.803023539
2017-04-01,A DIVISION,7,peak,4951237.7,1.209743931,1.902809829,5989729.758,9421263.76,1047193.4,0.211501338,0.788498662
2017-04-01,A DIVISION,S 42nd,peak,1502584.2,0.648586872,0.078643259,974556.3858,118168.1188,25777.1,0.017155178,0.982844822
2017-04-01,A DIVISION,S 42nd,offpeak,1224834.6,0.493541136,0.115192563,604506.2603,141091.8365,27230.8,0.022232226,0.977767774
2017-04-01,B DIVISION,A,offpeak,5177065.3,1.361909406,1.887102345,7050693.927,9769652.065,1435557.8,0.277291809,0.722708191
2017-04-01,B DIVISION,A,peak,5554627.2,1.182378689,1.954787616,6567672.825,10858116.46,1319091.1,0.237476081,0.762523919
2017-04-01,B DIVISION,B,peak,3609235.4,2.335235644,2.027495355,8428415.154,7317708.009,929448.5,0.257519501,0.742480499
2017-04-01,B DIVISION,B,offpeak,2605874.3,2.105440563,1.259412493,5486513.454,3281870.649,614034.9,0.235634888,0.764365112
2017-04-01,B DIVISION,C,offpeak,3422275.6,1.765789,1.01760813,6043016.611,3482535.474,846681.7,0.247403131,0.752596869
2017-04-01,B DIVISION,C,peak,2771400,1.726714378,1.197198452,4785416.227,3317915.79,609922.8,0.220077506,0.779922494
2017-04-01,B DIVISION,D,peak,3708945.9,2.002871071,2.399194072,7428540.449,8898481.019,1065062.7,0.287160484,0.712839516
2017-04-01,B DIVISION,D,offpeak,4352825.4,2.038294036,1.532314604,8872338.052,6669897.928,1314104.6,0.301896924,0.698103076
2017-04-01,B DIVISION,E,peak,4857802.7,1.3387901,1.839099417,6503578.164,8933982.115,1017635.9,0.209484815,0.790515185
2017-04-01,B DIVISION,E,offpeak,4478331.2,1.327315592,1.839490951,5944158.828,8237849.717,1109382.1,0.24772221,0.75227779
2017-04-01,B DIVISION,F,peak,6251489.2,1.34945346,1.597721816,8436093.73,9988140.679,1415975.9,0.226502175,0.773497825
2017-04-01,B DIVISION,F,offpeak,5694509.6,1.71052713,1.530251164,9740613.161,8714029.944,1625319.2,0.285418643,0.714581357
2017-04-01,B DIVISION,G,peak,1705958,1.175228595,1.185936325,2004890.623,2023157.561,310913.9,0.18225179,0.81774821
2017-04-01,B DIVISION,G,offpeak,1639908.4,1.141874496,1.218528529,1872569.578,1998275.171,280013.7,0.170749598,0.829250402
2017-04-01,B DIVISION,JZ,peak,1941348,1.492107903,1.834396569,2896700.693,3561202.11,530508.3,0.273268008,0.726731992
2017-04-01,B DIVISION,JZ,offpeak,1964523.3,1.688527524,1.493234016,3317151.664,2933493.017,514928.3,0.262113613,0.737886387
2017-04-01,B DIVISION,L,offpeak,4699277.9,0.975491929,0.355334988,4584107.665,1669817.859,406783.1,0.086562895,0.913437105
2017-04-01,B DIVISION,L,peak,4278667.4,1.181426009,0.352346563,5054928.951,1507573.751,340712.5,0.079630518,0.920369482
2017-04-01,B DIVISION,M,offpeak,2796747.9,2.000709021,1.167045593,5595478.752,3263932.313,710030.3,0.253877119,0.746122881
2017-04-01,B DIVISION,M,peak,3024201,2.366745218,1.409624354,7157513.255,4262987.381,755288.1,0.249747983,0.750252017
2017-04-01,B DIVISION,N,offpeak,3142706.8,1.412092168,1.296222378,4437791.658,4073646.882,771006.3,0.245331922,0.754668078
2017-04-01,B DIVISION,N,peak,3210990.7,1.193808592,1.556353187,3833308.287,4997435.609,676298.3,0.210619825,0.789380175
2017-04-01,B DIVISION,Q,offpeak,4090200.4,1.198104258,0.81829636,4900486.516,3346996.101,765824.7,0.187234029,0.812765971
2017-04-01,B DIVISION,Q,peak,4186441.7,1.378891208,0.910595745,5772647.655,3812155.998,776575.6,0.18549777,0.81450223
2017-04-01,B DIVISION,R,peak,5073179.3,1.40602343,0.307532051,7133008.96,1560165.236,789440.6,0.155610625,0.844389375
2017-04-01,B DIVISION,R,offpeak,5059510.3,1.414870131,0.391405742,7158550.003,1980321.385,883299.4,0.174581995,0.825418005
2017-04-01,B DIVISION,S Fkln,peak,255726,0.369608552,0.106082814,94518.5165,27128.13367,10141.2,0.039656507,0.960343493
2017-04-01,B DIVISION,S Fkln,offpeak,291654,0.338781066,0.086398449,98806.853,25198.45317,10238.9,0.035106325,0.964893675
2017-04-01,B DIVISION,S Rock,offpeak,41468,0.403004602,-0.034929793,16711.79483,-1448.468667,2400.2,0.057880776,0.942119224
2017-04-01,B DIVISION,S Rock,peak,28108,0.414333452,-0.027828744,11646.08467,-782.2103333,1153.2,0.041027465,0.958972535
2017-04-01,B DIVISION,W,offpeak,1493340.8,1.303836746,0.58185823,1947072.609,868912.634,233277,0.156211496,0.843788504
2017-04-01,B DIVISION,W,peak,2030040.5,0.846805018,0.621962873,1719048.482,1262609.821,252113.5,0.124191365,0.875808635
2017-05-01,A DIVISION,1,offpeak,7151303,0.941713317,0.785779863,6734477.268,5619349.89,794873.5,0.111150863,0.888849137
2017-05-01,A DIVISION,1,peak,7575436,1.262682515,0.975426992,9565370.58,7389284.752,985455.9,0.130085701,0.869914299
2017-05-01,A DIVISION,2,offpeak,5446156.9,1.372016051,1.8771282,7472214.681,10223134.7,1393359.4,0.255842684,0.744157316
2017-05-01,A DIVISION,2,peak,6051281.1,1.314171647,1.73041839,7952422.052,10471248.1,1273428.5,0.210439489,0.789560511
2017-05-01,A DIVISION,3,offpeak,3955620.7,0.911483573,1.296410767,3605483.291,5128109.266,609178.8,0.15400334,0.84599666
2017-05-01,A DIVISION,3,peak,4319737.3,1.123160497,1.377701667,4851758.291,5951309.281,647257.7,0.149837283,0.850162717
2017-05-01,A DIVISION,4,peak,6761653.7,1.331301521,2.293053714,9001799.856,15504835.13,1675986.6,0.247866376,0.752133624
2017-05-01,A DIVISION,4,offpeak,6333262,1.446436543,2.030450884,9160661.593,12859377.43,1630732.8,0.257487026,0.742512974
2017-05-01,A DIVISION,5,peak,5247856,1.440847226,2.602624854,7561358.762,13658200.46,1431994.1,0.272872217,0.727127783
2017-05-01,A DIVISION,5,offpeak,4369432.4,1.448531305,2.27494526,6329259.617,9940219.527,1167052.6,0.267094783,0.732905217
2017-05-01,A DIVISION,6,offpeak,8428309.9,1.157525409,0.863826049,9755982.864,7280593.637,1203949.8,0.142845934,0.857154066
2017-05-01,A DIVISION,6,peak,9073745.2,1.396873653,1.440979017,12674875.6,13075076.44,1500290.5,0.165344129,0.834655871
2017-05-01,A DIVISION,7,peak,6048876.4,1.395943241,1.511149909,8443888.125,9140759.023,1160812.8,0.191905525,0.808094475
2017-05-01,A DIVISION,7,offpeak,5457195.2,1.06781638,1.368571386,5827282.425,7468561.198,982758.6,0.180084927,0.819915073
2017-05-01,A DIVISION,S 42nd,offpeak,1380265.2,0.509774938,0.107403142,703624.6063,148244.8198,35827.6,0.025957041,0.974042959
2017-05-01,A DIVISION,S 42nd,peak,1965809.5,0.570806069,0.071985336,1122095.992,141509.4583,27260.4,0.013867264,0.986132736
2017-05-01,B DIVISION,A,peak,6521595.6,1.361289993,2.328753893,8877782.83,15187191.14,1793629.6,0.275029258,0.724970742
2017-05-01,B DIVISION,A,offpeak,5472141.7,1.461228195,2.273377033,7996047.741,12440241.26,1669033.9,0.305005607,0.694994393
2017-05-01,B DIVISION,B,offpeak,2839493.1,1.752994666,1.621785025,4977616.26,4605047.388,778516.5,0.274174464,0.725825536
2017-05-01,B DIVISION,B,peak,4232509.3,1.8493078,2.052131636,7827212.463,8685666.236,1170357.7,0.276516274,0.723483726
2017-05-01,B DIVISION,C,peak,3256909.1,1.805341571,1.256854794,5879833.39,4093461.817,793225.2,0.243551532,0.756448468
2017-05-01,B DIVISION,C,offpeak,3512425.9,1.755358851,1.046959339,6165567.89,3677367.097,863525.3,0.245848688,0.754151312
2017-05-01,B DIVISION,D,offpeak,4346588.2,1.865104754,1.716067071,8106842.318,7459036.88,1346450.6,0.309771834,0.690228166
2017-05-01,B DIVISION,D,peak,4185110.3,1.499686237,2.351678778,6276352.317,9842035.075,1241143.5,0.296561718,0.703438282
2017-05-01,B DIVISION,E,peak,5763142.4,1.211114959,2.197431443,6979827.974,12664110.32,1456105.7,0.252658289,0.747341711
2017-05-01,B DIVISION,E,offpeak,4758185.4,1.474049541,2.40069009,7013801.006,11422928.54,1313344.1,0.276017849,0.723982151
2017-05-01,B DIVISION,F,peak,7319363.2,1.498190103,2.18105399,10965797.5,15963926.31,2084103,0.284738295,0.715261705
2017-05-01,B DIVISION,F,offpeak,6155899,1.791889421,2.038257506,11030690.29,12547307.34,1886932.5,0.306524279,0.693475721
2017-05-01,B DIVISION,G,peak,1981819.8,1.495380737,1.127358627,2963575.153,2234221.649,364210.1,0.183775588,0.816224412
2017-05-01,B DIVISION,G,offpeak,1712856.6,1.458867531,1.127674059,2498830.879,1931543.955,309199.3,0.180516746,0.819483254
2017-05-01,B DIVISION,JZ,offpeak,2076534.3,1.355186802,1.550681708,2814091.876,3220043.755,570652.8,0.274810197,0.725189803
2017-05-01,B DIVISION,JZ,peak,2249380,1.31672812,1.732592747,2961821.899,3897259.472,599267.1,0.266414345,0.733585655
2017-05-01,B DIVISION,L,offpeak,4707445.1,0.788397543,0.327811601,3711338.149,1543155.116,402742,0.085554264,0.914445736
2017-05-01,B DIVISION,L,peak,4729402.2,0.873937668,0.301659504,4133202.731,1426669.12,335802.2,0.071003096,0.928996904
2017-05-01,B DIVISION,M,offpeak,2942673.2,2.41881527,1.315829145,7117782.871,3872055.16,779517.4,0.264901111,0.735098889
2017-05-01,B DIVISION,M,peak,3506374.2,2.014349529,1.376414496,7063063.218,4826224.276,850557.3,0.242574595,0.757425405
2017-05-01,B DIVISION,N,peak,3694526.7,1.705827719,1.54309631,6302226.055,5701010.52,813904,0.220299937,0.779700063
2017-05-01,B DIVISION,N,offpeak,3603366.6,1.565173291,1.386884481,5639893.161,4997453.217,899843.9,0.249723106,0.750276894
2017-05-01,B DIVISION,Q,peak,5053125,1.768872781,1.307253145,8938335.273,6605713.546,1086037,0.214923834,0.785076166
2017-05-01,B DIVISION,Q,offpeak,4383872,1.390268745,1.270540774,6094760.222,5569888.126,1026119.7,0.234066985,0.765933015
2017-05-01,B DIVISION,R,offpeak,5279511.1,1.527787373,0.391540781,8065970.397,2067143.901,939730.7,0.177995781,0.822004219
2017-05-01,B DIVISION,R,peak,5818664.8,1.495842443,0.285448286,8703805.769,1660927.893,889503.1,0.152870655,0.847129345
2017-05-01,B DIVISION,S Fkln,offpeak,267842.9,0.394373421,0.116499123,105630.1208,31203.463,10618.7,0.039645255,0.960354745
2017-05-01,B DIVISION,S Fkln,peak,259341.2,0.320393306,0.085463052,83091.18433,22164.09033,8709.2,0.033582015,0.966417985
2017-05-01,B DIVISION,S Rock,offpeak,43070.3,0.52435548,0.028308912,22584.14783,1219.273333,3024.2,0.070215438,0.929784562
2017-05-01,B DIVISION,S Rock,peak,32363.6,0.630525714,-0.067871513,20406.082,-2196.5665,2291.7,0.070811035,0.929188965
2017-05-01,B DIVISION,W,offpeak,1438716,1.408566522,0.713999327,2026527.192,1027242.256,224679.4,0.15616661,0.84383339
2017-05-01,B DIVISION,W,peak,2392207.5,1.428255861,1.048331495,3416684.383,2507826.464,333613.4,0.139458387,0.860541613
2017-06-01,A DIVISION,1,offpeak,7048265.2,1.076780992,0.932756918,7589437.997,6574318.124,897145.9,0.127286059,0.872713941
2017-06-01,A DIVISION,1,peak,7523055.8,1.037569445,0.921669993,7805692.832,6933774.783,932892.1,0.124004411,0.875995589
2017-06-01,A DIVISION,2,peak,5824172.2,1.218885438,1.608608579,7098998.684,9368813.367,1172734.2,0.201356375,0.798643625
2017-06-01,A DIVISION,2,offpeak,5271906.6,1.325576363,1.851668137,6988314.776,9761821.474,1291700.1,0.245015741,0.754984259
2017-06-01,A DIVISION,3,peak,4302042.2,1.04280811,1.343586809,4486204.498,5780167.152,650990.1,0.15132118,0.84867882
2017-06-01,A DIVISION,3,offpeak,3861032,0.960259417,1.334448711,3707592.337,5152349.176,648536.8,0.167969807,0.832030193
2017-06-01,A DIVISION,4,offpeak,6102953.4,1.314941022,1.851662661,8025023.782,11300610.93,1377666.1,0.225737608,0.774262392
2017-06-01,A DIVISION,4,peak,6446230.7,1.099374175,2.048379861,7086819.558,13204329.15,1435992.8,0.222764724,0.777235276
2017-06-01,A DIVISION,5,offpeak,4088506.9,1.304950812,2.085916413,5335300.397,8528283.649,1002781.5,0.245268389,0.754731611
2017-06-01,A DIVISION,5,peak,4855331.2,1.231060865,2.280255969,5977208.226,11071397.95,1210416.9,0.249296464,0.750703536
2017-06-01,A DIVISION,6,offpeak,8368878.4,1.311152903,0.793081756,10972879.21,6637204.774,1098802.6,0.13129628,0.86870372
2017-06-01,A DIVISION,6,peak,8921526.7,1.1804677,1.226935385,10531574.1,10946136.8,1333662.7,0.14948817,0.85051183
2017-06-01,A DIVISION,7,offpeak,5233192.1,0.973634122,1.2252083,5095214.398,6411750.396,879949.7,0.168147793,0.831852207
2017-06-01,A DIVISION,7,peak,5402344.9,1.10490191,1.443542028,5969061.196,7798511.911,972497.2,0.180013905,0.819986095
2017-06-01,A DIVISION,S 42nd,peak,1770822.8,0.598548638,0.087281121,1059923.574,154559.3998,18971.1,0.010713155,0.989286845
2017-06-01,A DIVISION,S 42nd,offpeak,1302345.5,0.624115103,0.108138458,812813.4958,140833.6342,30182.2,0.023175263,0.976824737
2017-06-01,B DIVISION,A,offpeak,5219518.8,2.500582897,2.710740336,13051839.44,14148760.15,1706346.7,0.326916477,0.673083523
2017-06-01,B DIVISION,A,peak,6282888.7,2.178930357,2.496283014,13689976.92,15683868.34,1800534.1,0.286577431,0.713422569
2017-06-01,B DIVISION,B,offpeak,2782715.7,2.587658906,1.764199042,7200719.063,4909264.373,819563.2,0.294519199,0.705480801
2017-06-01,B DIVISION,B,peak,4114692.3,2.627807761,1.940649325,10812620.36,7985174.835,1180607.7,0.286924906,0.713075094
2017-06-01,B DIVISION,C,peak,3218390.9,2.321510444,1.247734476,7471528.086,4015697.284,802772.5,0.249432877,0.750567123
2017-06-01,B DIVISION,C,offpeak,3567963.9,2.94197147,1.578270303,10496848,5631211.465,1015731,0.284680851,0.715319149
2017-06-01,B DIVISION,D,offpeak,4266998.4,2.557437738,2.030041042,10912582.73,8662181.878,1370369.5,0.321155382,0.678844618
2017-06-01,B DIVISION,D,peak,4010470.9,1.929747792,2.345940108,7739197.365,9408324.536,1147894.7,0.286224418,0.713775582
2017-06-01,B DIVISION,E,peak,5781367.4,1.153117952,1.547973135,6666598.534,8949401.42,1247966.9,0.215860161,0.784139839
2017-06-01,B DIVISION,E,offpeak,4821710,1.260646002,1.591412136,6078469.434,7673327.811,1158669.3,0.240302569,0.759697431
2017-06-01,B DIVISION,F,offpeak,5986244.1,1.671384009,1.435376312,10005312.66,8592512.981,1607721.5,0.268569319,0.731430681
2017-06-01,B DIVISION,F,peak,7117916,1.786033988,1.514660519,12712839.9,10781226.34,1722090.7,0.241937486,0.758062514
2017-06-01,B DIVISION,G,peak,1870291.5,1.131064446,1.084691357,2115420.219,2028689.026,333958.9,0.178559813,0.821440187
2017-06-01,B DIVISION,G,offpeak,1641199.3,1.425708148,1.288594268,2339871.215,2114840.01,326056,0.198669351,0.801330649
2017-06-01,B DIVISION,JZ,peak,2125455.1,1.41437806,1.67809489,3006197.062,3566715.342,581410.4,0.27354631,0.72645369
2017-06-01,B DIVISION,JZ,offpeak,1936604.9,1.359424988,1.347792647,2632669.092,2610141.844,496895.6,0.256580782,0.743419218
2017-06-01,B DIVISION,L,peak,4728994.6,0.77573937,0.297932011,3668467.293,1408918.869,296368.5,0.062670509,0.937329491
2017-06-01,B DIVISION,L,offpeak,4663978,0.657836271,0.250721952,3068133.896,1169361.667,393496.8,0.084369352,0.915630648
2017-06-01,B DIVISION,M,peak,3473637.9,2.563316429,1.383090784,8904033.099,4804356.565,861664.5,0.248058239,0.751941761
2017-06-01,B DIVISION,M,offpeak,2999292.3,2.589888634,1.141817009,7767833.037,3424642.963,800204.2,0.266797671,0.733202329
2017-06-01,B DIVISION,N,peak,3643332.7,1.22839004,1.289275582,4475433.601,4697259.888,734228.9,0.201526723,0.798473277
2017-06-01,B DIVISION,N,offpeak,3356093.8,1.383962409,1.572761943,4644707.659,5278336.605,836206.7,0.249160706,0.750839294
2017-06-01,B DIVISION,Q,peak,4933298,1.26594953,1.080094562,6245306.286,5328428.343,1015959.5,0.205939211,0.794060789
2017-06-01,B DIVISION,Q,offpeak,4308263.7,1.670110742,1.401596318,7195277.486,6038446.537,1080299.3,0.250750505,0.749249495
2017-06-01,B DIVISION,R,offpeak,5055118.3,1.54631499,0.301296873,7816805.204,1523091.335,902995.5,0.178629944,0.821370056
2017-06-01,B DIVISION,R,peak,5685596.3,1.455422485,0.091300148,8274944.698,519095.785,847927.2,0.149136019,0.850863981
2017-06-01,B DIVISION,S Fkln,offpeak,286497.2,0.410558181,0.102436981,117623.7693,29347.90817,11636,0.040614708,0.959385292
2017-06-01,B DIVISION,S Fkln,peak,287381.6,0.331359577,0.103983602,95226.6455,29882.97383,9852.6,0.034284032,0.965715968
2017-06-01,B DIVISION,S Rock,offpeak,41052,0.406200408,-0.017015927,16675.33917,-698.5378333,2773.2,0.067553347,0.932446653
2017-06-01,B DIVISION,S Rock,peak,29211.6,0.393276564,0.019800456,11488.23767,578.403,1901.6,0.065097427,0.934902573
2017-06-01,B DIVISION,W,peak,2246887.2,0.80132861,0.48601369,1800494.997,1092017.939,238157.2,0.105994284,0.894005716
2017-06-01,B DIVISION,W,offpeak,1631032.3,1.324925784,0.507809341,2160996.749,828253.4375,234872.6,0.144002421,0.855997579
2017-07-01,A DIVISION,1,peak,6576340.4,1.121123881,0.966580754,7372892.27,6356564.061,773747.3,0.117656212,0.882343788
2017-07-01,A DIVISION,1,offpeak,6456199,1.230728384,0.936065991,7945827.365,6043428.314,883335.3,0.136819714,0.863180286
2017-07-01,A DIVISION,2,peak,4873698,1.415261053,1.568155285,6897554.965,7642715.277,960059.3,0.196987852,0.803012148
2017-07-01,A DIVISION,2,offpeak,4758291.6,1.585999444,2.037653619,7546647.831,9695750.101,1266864.3,0.266243519,0.733756481
2017-07-01,A DIVISION,3,offpeak,3586234.5,1.14147956,1.418406067,4093613.379,5086736.772,623562.7,0.173876722,0.826123278
2017-07-01,A DIVISION,3,peak,3700338.1,1.157195121,1.321855089,4282013.196,4891310.749,531008.8,0.143502779,0.856497221
2017-07-01,A DIVISION,4,offpeak,5747064.9,1.209051621,1.842251062,6948498.133,10587536.41,1272269.6,0.221377281,0.778622719
2017-07-01,A DIVISION,4,peak,5707404.9,1.033717345,1.88556144,5899843.443,10761662.6,1165459.4,0.204201282,0.795798718
2017-07-01,A DIVISION,5,offpeak,3785426.5,1.331889405,1.923312033,5041769.448,7280556.339,891833,0.235596438,0.764403562
2017-07-01,A DIVISION,5,peak,4344206,1.116441087,1.992698786,4850050.068,8656694.023,941479.4,0.216720708,0.783279292
2017-07-01,A DIVISION,6,offpeak,7371393.4,1.067081966,0.590736861,7865880.962,4354553.8,874915.2,0.118690613,0.881309387
2017-07-01,A DIVISION,6,peak,7590672.4,1.103935027,1.071377107,8379609.143,8132472.638,1047660.4,0.138019446,0.861980554
2017-07-01,A DIVISION,7,offpeak,4328981.9,1.078650403,1.312707102,4669458.071,5682685.284,771238.4,0.178156993,0.821843007
2017-07-01,A DIVISION,7,peak,4561445.9,1.05580088,2.035799598,4815978.594,9286189.73,1025511.3,0.224821542,0.775178458
2017-07-01,A DIVISION,S 42nd,offpeak,1173861.8,0.410282406,0.149480142,481614.844,175469.0283,24683.6,0.021027688,0.978972312
